stack,cycle_label,cycles,condition,current_density_A_cm2,file,sheet,sheet_label,fit_status,split_z_re_ohm,R_ohm_ohm,R_anode_ct_ohm,R_cathode_ct_ohm,R_total_fit_ohm,anode_fit_rmse,cathode_fit_rmse,anode_center_x,anode_center_y,anode_radius,cathode_center_x,cathode_center_y,cathode_radius,figure
Stack2,0_AfterBreakIn,0,4,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-4-0_3.xlsx,Sheet2,Cell 01,ok,0.00039428,0.00029712455097446414,0.00024046689093207743,0.001453580243095565,0.0016940471340276425,1.6549171051620598e-05,1.2684323400566076e-05,0.00041735799644050285,-2.8320304719551166e-05,0.00012352376721928108,0.001082210669028534,-0.00024900546517068323,0.0007682627170859645,results\figures\eis_fits\Stack2\Cell_01\0.3Acm2\0_AfterBreakIn_condition_4_Real_Ageing_EIS-4-0_3.png
Stack2,0_AfterBreakIn,0,4,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-4-0_3.xlsx,Sheet3,Cell 03,ok,0.00032189,0.00016241792031334174,0.00015359528163153124,0.0014987618862036252,0.0016523571678351565,1.3227139708700169e-05,1.1577142954953462e-05,0.00023921556112910735,-1.5221437662056714e-05,7.829156914615538e-05,0.001076503895665034,-0.0002908370518034178,0.0008038395291262218,results\figures\eis_fits\Stack2\Cell_03\0.3Acm2\0_AfterBreakIn_condition_4_Real_Ageing_EIS-4-0_3.png
Stack2,0_AfterBreakIn,0,4,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-4-0_3.xlsx,Sheet4,Cell 05,ok,0.00044049,0.0003205087650901184,0.00028534912851235604,0.0013324510677644623,0.0016178001962768183,1.5636107696056792e-05,1.3582932048542887e-05,0.0004631833293462964,-7.95860805244959e-06,0.00014289636359202,0.0010693390794585952,-0.00013695292963784736,0.0006801562812567808,results\figures\eis_fits\Stack2\Cell_05\0.3Acm2\0_AfterBreakIn_condition_4_Real_Ageing_EIS-4-0_3.png
Stack2,0_AfterBreakIn,0,4,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-4-0_3.xlsx,Sheet5,Cell 10,ok,0.00032795,0.00020958674856172337,0.00011134882345846699,0.0015496603287021033,0.0016610091521605704,1.086021230180902e-05,1.162456881513077e-05,0.00026526116029095687,-2.370055045063885e-06,5.5724835417548294e-05,0.0011102815481262326,-0.00030174275828832734,0.0008315109594994679,results\figures\eis_fits\Stack2\Cell_10\0.3Acm2\0_AfterBreakIn_condition_4_Real_Ageing_EIS-4-0_3.png
Stack2,0_AfterBreakIn,0,4,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-4-0_3.xlsx,Sheet6,Cell 15,ok,0.00034487,0.00023603778303096532,0.00010356080083402648,0.0014679106613621534,0.0015714714621961798,1.2235762129448937e-05,1.713898050877954e-05,0.00028781818344797856,1.0969991084369097e-05,5.2929675719178204e-05,0.0010891846286877587,-0.00023823298424296356,0.0007716510754327223,results\figures\eis_fits\Stack2\Cell_15\0.3Acm2\0_AfterBreakIn_condition_4_Real_Ageing_EIS-4-0_3.png
Stack2,0_AfterBreakIn,0,4,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-4-0_3.xlsx,Sheet7,Cell 20,ok,0.00032959,0.0002658714175216042,0.00012962298097690363,0.0015001766440373768,0.0016297996250142805,1.4687167287892076e-05,1.66468367624205e-05,0.00033068290801005604,-8.759969848184859e-05,0.00010896897023210537,0.0010909801336925094,-0.00025870786656364013,0.0007934495894829878,results\figures\eis_fits\Stack2\Cell_20\0.3Acm2\0_AfterBreakIn_condition_4_Real_Ageing_EIS-4-0_3.png
Stack2,0_AfterBreakIn,0,4,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-4-0_3.xlsx,Sheet8,Cell 22,ok,0.00032596,1.0029121733690668e-05,0.00029778578986175116,0.0014801710499193128,0.001777956839781064,1.1154767915627476e-05,1.7051493281469572e-05,0.00015892201666456625,6.864264503405061e-05,0.00016395397792724466,0.0010809116542741296,-0.00024087959744658783,0.0007782991486060102,results\figures\eis_fits\Stack2\Cell_22\0.3Acm2\0_AfterBreakIn_condition_4_Real_Ageing_EIS-4-0_3.png
Stack2,0_AfterBreakIn,0,4,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-4-0_3.xlsx,Sheet9,Cell 24,ok,0.00033487,7.83686333260008e-05,0.00024495692722407617,0.001606548622282713,0.001851505549506789,1.6047769957475667e-05,1.7011137899624144e-05,0.00020084709693803888,-2.655595940428893e-05,0.0001253243512995283,0.0011563176653552755,-0.0002978660762318676,0.0008567227196178408,results\figures\eis_fits\Stack2\Cell_24\0.3Acm2\0_AfterBreakIn_condition_4_Real_Ageing_EIS-4-0_3.png
Stack2,0_AfterBreakIn,0,4,0.7,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-4-0_7.xlsx,Sheet1,Whole Stack,ok,0.0077619,0.0,0.012204667665264022,0.03761206995829128,0.0498167376235553,0.00040325909338635924,0.00048549679404294015,0.002260145620901172,-0.0084586107009231,0.010430080210365405,0.02610324865475422,-0.01282316522016059,0.022761821497858766,results\figures\eis_fits\Stack2\Whole_Stack\0.7Acm2\0_AfterBreakIn_condition_4_Real_Ageing_EIS-4-0_7.png
Stack2,0_AfterBreakIn,0,4,0.7,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-4-0_7.xlsx,Sheet2,Cell 01,ok,0.0011273,0.0003118234079588305,0.0011358940968943688,0.0005858523441953414,0.00172174644108971,7.162043800002708e-06,4.214223765094794e-06,0.0008797704564060149,-0.00028985645183765335,0.0006376367402461861,0.0012573042010396252,4.198827641623721e-05,0.00029592018798351783,results\figures\eis_fits\Stack2\Cell_01\0.7Acm2\0_AfterBreakIn_condition_4_Real_Ageing_EIS-4-0_7.png
Stack2,0_AfterBreakIn,0,4,0.7,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-4-0_7.xlsx,Sheet3,Cell 03,ok,0.00089083,0.0003117254142532439,0.0012149705354782942,0.0008774770672430284,0.0020924476027213224,5.729569537624151e-06,4.118129798103671e-05,0.000919210681992391,-0.0003162821532815716,0.0006848888603302953,0.0012358535305264087,-1.943493236268522e-05,0.00043916878017488756,results\figures\eis_fits\Stack2\Cell_03\0.7Acm2\0_AfterBreakIn_condition_4_Real_Ageing_EIS-4-0_7.png
Stack2,0_AfterBreakIn,0,4,0.7,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-4-0_7.xlsx,Sheet4,Cell 05,ok,0.00082036,0.00032873083043548953,0.0009017563353805971,0.001032241655584924,0.001933997990965521,1.8908614757392215e-05,3.358853436662935e-05,0.0007796089981257881,-0.0001434922996913031,0.0004731608206207058,0.0011041161488778743,0.0008523391106480397,0.000516120827792462,results\figures\eis_fits\Stack2\Cell_05\0.7Acm2\0_AfterBreakIn_condition_4_Real_Ageing_EIS-4-0_7.png
Stack2,0_AfterBreakIn,0,4,0.7,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-4-0_7.xlsx,Sheet5,Cell 10,ok,0.00082428,0.0003185338773688247,0.0012892966900194954,0.0010381397645835603,0.0023274364546030557,7.59252713828514e-06,3.5914454017337996e-05,0.0009631822223785724,-0.00034581073168905467,0.000731543950063922,0.0011120703662712158,0.0008625536002056498,0.0005190698822917801,results\figures\eis_fits\Stack2\Cell_10\0.7Acm2\0_AfterBreakIn_condition_4_Real_Ageing_EIS-4-0_7.png
Stack2,0_AfterBreakIn,0,4,0.7,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-4-0_7.xlsx,Sheet6,Cell 15,ok,0.00083807,0.0003361959915773751,0.0009617415660004743,0.0009330145341563169,0.001894756100156791,1.439003064301851e-05,3.748415962617618e-05,0.0008170667745776122,-0.0001607880925806039,0.0005070399596274144,0.0011380248784127057,0.0007983266038957353,0.00046650726707815843,results\figures\eis_fits\Stack2\Cell_15\0.7Acm2\0_AfterBreakIn_condition_4_Real_Ageing_EIS-4-0_7.png
Stack2,0_AfterBreakIn,0,4,0.7,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-4-0_7.xlsx,Sheet7,Cell 20,ok,0.00082679,0.00032093798549075734,0.0010863078500560727,0.0012062915790209358,0.0022925994290770085,1.1274262052131104e-05,2.953305089763389e-05,0.0008640919105187937,-0.00022950512459705906,0.0005896514126920017,0.0011245036935023044,0.0009470931758474655,0.0006031457895104679,results\figures\eis_fits\Stack2\Cell_20\0.7Acm2\0_AfterBreakIn_condition_4_Real_Ageing_EIS-4-0_7.png
Stack2,0_AfterBreakIn,0,4,0.7,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-4-0_7.xlsx,Sheet8,Cell 22,ok,0.00081984,0.0003245668399033127,0.001029985222767585,0.0012657003595305976,0.0022956855822981823,1.3863542046710852e-05,2.7655410341154226e-05,0.0008395594512871052,-0.00019679806118670293,0.0005513137642638202,0.0010909161289078188,0.0009896121995044182,0.0006328501797652988,results\figures\eis_fits\Stack2\Cell_22\0.7Acm2\0_AfterBreakIn_condition_4_Real_Ageing_EIS-4-0_7.png
Stack2,0_AfterBreakIn,0,4,0.7,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-4-0_7.xlsx,Sheet9,Cell 24,ok,0.00084054,0.0003372291844200376,0.0012758774835759721,0.0013303637577918607,0.002606241241367833,9.980656961872636e-06,2.945501490478153e-05,0.0009751679262080237,-0.0003134780253743775,0.0007107983614687485,0.0010710609403053832,0.0010525096082231213,0.0006651818788959304,results\figures\eis_fits\Stack2\Cell_24\0.7Acm2\0_AfterBreakIn_condition_4_Real_Ageing_EIS-4-0_7.png
Stack2,0_AfterBreakIn,0,5,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-5-0_3.xlsx,Sheet1,Whole Stack,ok,0.012533,0.0,0.006777483468039381,0.03521721861160992,0.041994702079649296,0.0003887666830882945,6.5720839679904e-05,0.002975205339736442,0.008793652569358941,0.009424006369399369,0.027768864111883677,-0.003929863805282607,0.018041811195457936,results\figures\eis_fits\Stack2\Whole_Stack\0.3Acm2\0_AfterBreakIn_condition_5_Real_Ageing_EIS-5-0_3.png
Stack2,0_AfterBreakIn,0,5,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-5-0_3.xlsx,Sheet2,Cell 01,ok,0.00041377,0.00032813006711160294,0.0001759047468179219,0.0015302026834261855,0.0017061074302441074,1.3466713989657981e-05,1.0282553218320879e-05,0.0004160824405205639,6.268364575578755e-06,8.81754636093379e-05,0.0011617697842845782,-0.0002042821785261883,0.0007919035746570286,results\figures\eis_fits\Stack2\Cell_01\0.3Acm2\0_AfterBreakIn_condition_5_Real_Ageing_EIS-5-0_3.png
Stack2,0_AfterBreakIn,0,5,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-5-0_3.xlsx,Sheet3,Cell 03,ok,0.00033396,0.00029159864536574355,9.503382379333282e-05,0.0016542710044421887,0.0017493048282355215,1.200353524195402e-05,1.404985015149273e-05,0.00033911555726240996,-3.928263790590248e-05,6.165210910457001e-05,0.001175048597601872,-0.00032762702207006966,0.0008896587012023453,results\figures\eis_fits\Stack2\Cell_03\0.3Acm2\0_AfterBreakIn_condition_5_Real_Ageing_EIS-5-0_3.png
Stack2,0_AfterBreakIn,0,5,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-5-0_3.xlsx,Sheet4,Cell 05,ok,0.0003678,0.0003081748207118165,9.775149497657833e-05,0.001508830418374827,0.0016065819133514053,1.3955295723983292e-05,2.249385159207998e-05,0.0003570505682001057,-1.8222435256684694e-05,5.216220700107569e-05,0.0011372370155299197,-0.00021333283646408343,0.0007839982187269945,results\figures\eis_fits\Stack2\Cell_05\0.3Acm2\0_AfterBreakIn_condition_5_Real_Ageing_EIS-5-0_3.png
Stack2,0_AfterBreakIn,0,5,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-5-0_3.xlsx,Sheet5,Cell 10,ok,0.00033955,0.00023371607601257554,0.00010655028655706882,0.0016469971674257537,0.0017535474539828225,3.160091844160454e-06,1.3838557722143673e-05,0.00028699121929110996,9.398193099075552e-06,5.409775341801064e-05,0.0011803989956291248,-0.0003150818293367272,0.0008817179121211571,results\figures\eis_fits\Stack2\Cell_10\0.3Acm2\0_AfterBreakIn_condition_5_Real_Ageing_EIS-5-0_3.png
Stack2,0_AfterBreakIn,0,5,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-5-0_3.xlsx,Sheet6,Cell 15,ok,0.00041881,0.0003409873478393771,0.00013958615734737778,0.0014513314447541026,0.0015909176021014805,1.3717592478031974e-05,1.7768219315107426e-05,0.000410780426513066,1.8813164638484226e-05,7.228422369000334e-05,0.0011419393186480405,-0.00015725780141225224,0.0007425097687828915,results\figures\eis_fits\Stack2\Cell_15\0.3Acm2\0_AfterBreakIn_condition_5_Real_Ageing_EIS-5-0_3.png
Stack2,0_AfterBreakIn,0,5,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-5-0_3.xlsx,Sheet7,Cell 20,ok,0.00041197,0.00033205296185383085,0.00022706640933023122,0.00155458276215518,0.001781649171485411,9.942892883246663e-06,8.822288144324842e-06,0.00044558616651894646,-8.910653895850567e-06,0.00011388234417319775,0.0011683022066976056,-0.00022451832339647363,0.000809067592131999,results\figures\eis_fits\Stack2\Cell_20\0.3Acm2\0_AfterBreakIn_condition_5_Real_Ageing_EIS-5-0_3.png
Stack2,0_AfterBreakIn,0,5,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-5-0_3.xlsx,Sheet8,Cell 22,ok,0.00036123,0.00027375945689640606,8.269098547620141e-05,0.0015206876612213695,0.0016033786466975708,6.54014057528181e-06,2.2892215680183095e-05,0.0003151049496345068,4.628351301524026e-05,4.1345492738100706e-05,0.0011396521273306292,-0.00020956938592713037,0.0007886964360675178,results\figures\eis_fits\Stack2\Cell_22\0.3Acm2\0_AfterBreakIn_condition_5_Real_Ageing_EIS-5-0_3.png
Stack2,0_AfterBreakIn,0,5,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-5-0_3.xlsx,Sheet9,Cell 24,ok,0.00036153,5.224742741335994e-05,0.0003077557456821724,0.0019827819536402226,0.002290537699322395,5.374488835858236e-05,1.1358124848490116e-05,0.00020612530025444615,-2.989014442759596e-05,0.00015675401265677395,0.0013611172879651775,-0.00045423030176304334,0.0010904958670073354,results\figures\eis_fits\Stack2\Cell_24\0.3Acm2\0_AfterBreakIn_condition_5_Real_Ageing_EIS-5-0_3.png
Stack2,0_AfterBreakIn,0,5,0.7,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-5-0_7.xlsx,Sheet1,Whole Stack,ok,0.0082228,0.0,0.014496662121150755,0.03931488886134682,0.053811550982497576,0.00016228234332304111,0.00037961647224179845,0.0020454267142089215,-0.012912802835783032,0.01480806470270535,0.02768927360065159,-0.01057453045364245,0.02232119655977306,results\figures\eis_fits\Stack2\Whole_Stack\0.7Acm2\0_AfterBreakIn_condition_5_Real_Ageing_EIS-5-0_7.png
Stack2,0_AfterBreakIn,0,5,0.7,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-5-0_7.xlsx,Sheet2,Cell 01,ok,0.00034561,0.00028694424194043006,4.675662529372792e-05,0.0016165550703761686,0.0016633116956698965,6.232165434359931e-06,2.243593184917726e-05,0.00031032255458729403,1.8207259198332624e-05,2.9631904929143306e-05,0.0011571755523369681,-0.00037664787353052556,0.0008917265245156677,results\figures\eis_fits\Stack2\Cell_01\0.7Acm2\0_AfterBreakIn_condition_5_Real_Ageing_EIS-5-0_7.png
Stack2,0_AfterBreakIn,0,5,0.7,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-5-0_7.xlsx,Sheet3,Cell 03,ok,0.00033437,0.0002577925202793427,7.676489399451928e-05,0.0015364624953050356,0.001613227389299555,5.62234204548932e-06,1.7661446397913035e-05,0.0002961749672766023,-1.0751815374288335e-05,3.985992688578629e-05,0.0011063558796230344,-0.0003722941086225496,0.0008536873860991522,results\figures\eis_fits\Stack2\Cell_03\0.7Acm2\0_AfterBreakIn_condition_5_Real_Ageing_EIS-5-0_7.png
Stack2,0_AfterBreakIn,0,5,0.7,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-5-0_7.xlsx,Sheet4,Cell 05,ok,0.00040819,0.00033959120249357614,0.00012565478071590084,0.0015152075206732445,0.0016408623013891453,1.0803229367628258e-05,1.984253609648751e-05,0.00040241859285152653,1.7941051704907598e-05,6.533882701325797e-05,0.0011121836729775932,-0.0003504081784833185,0.0008347151305829956,results\figures\eis_fits\Stack2\Cell_05\0.7Acm2\0_AfterBreakIn_condition_5_Real_Ageing_EIS-5-0_7.png
Stack2,0_AfterBreakIn,0,5,0.7,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-5-0_7.xlsx,Sheet5,Cell 10,ok,0.00032797,0.00028001395689259046,3.755896166471293e-05,0.0016103602868643256,0.0016479192485290386,8.86812585691404e-06,1.5286461895685466e-05,0.00029879343772494694,-1.939349583797552e-05,2.699586229684871e-05,0.0011447702032297876,-0.0004284631691711756,0.0009120831928687458,results\figures\eis_fits\Stack2\Cell_10\0.7Acm2\0_AfterBreakIn_condition_5_Real_Ageing_EIS-5-0_7.png
Stack2,0_AfterBreakIn,0,5,0.7,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-5-0_7.xlsx,Sheet6,Cell 15,ok,0.00042704,0.00034568876455025435,0.00014548172513805034,0.0015270073888731992,0.0016724891140112495,1.1435643362813766e-05,2.2150197089448992e-05,0.0004184296271192795,2.161188877040455e-05,7.588350824461231e-05,0.0011259736006096798,-0.000347135964669836,0.0008387140569858086,results\figures\eis_fits\Stack2\Cell_15\0.7Acm2\0_AfterBreakIn_condition_5_Real_Ageing_EIS-5-0_7.png
Stack2,0_AfterBreakIn,0,5,0.7,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-5-0_7.xlsx,Sheet7,Cell 20,ok,0.00040707,0.00032975314623895125,0.0001668478797840988,0.0015802568178638684,0.0017471046976479671,1.1319704027321958e-05,2.1187001667684412e-05,0.00041317708613100064,1.5891783194310138e-06,8.343907498794088e-05,0.0011403049692261663,-0.00038118405084371727,0.00087727087220478,results\figures\eis_fits\Stack2\Cell_20\0.7Acm2\0_AfterBreakIn_condition_5_Real_Ageing_EIS-5-0_7.png
Stack2,0_AfterBreakIn,0,5,0.7,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-5-0_7.xlsx,Sheet8,Cell 22,ok,0.00033687,0.0003211908108458749,8.775455494208759e-05,0.001567240348005094,0.0016549949029471816,7.94259762722733e-06,1.5448742208494502e-05,0.0003650680883169187,-5.7764689176276714e-05,7.253947059293187e-05,0.0011221513237193374,-0.0003940937615294927,0.0008771376573721178,results\figures\eis_fits\Stack2\Cell_22\0.7Acm2\0_AfterBreakIn_condition_5_Real_Ageing_EIS-5-0_7.png
Stack2,0_AfterBreakIn,0,5,0.7,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-5-0_7.xlsx,Sheet9,Cell 24,ok,0.00035286,0.00031672840293943855,2.4054068578378413e-05,0.0016654645226775728,0.0016895185912559512,5.341013330812286e-06,1.0419804905447239e-05,0.0003287554372286278,-2.485144235969971e-05,2.7608762035824965e-05,0.0011956397424562617,-0.0004048733988688184,0.0009259403264714191,results\figures\eis_fits\Stack2\Cell_24\0.7Acm2\0_AfterBreakIn_condition_5_Real_Ageing_EIS-5-0_7.png
Stack2,0_AfterBreakIn,0,6,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-6-0_3.xlsx,Sheet1,Whole Stack,ok,0.0072832,0.0,0.007192185956940847,0.040570527994068094,0.047762713951008944,0.0008638368838813909,0.00037427975039136036,0.002495108779898982,-0.002584579822172335,0.0044285367297770785,0.028230381032909972,-0.00875604916045546,0.022094350688121125,results\figures\eis_fits\Stack2\Whole_Stack\0.3Acm2\0_AfterBreakIn_condition_6_Real_Ageing_EIS-6-0_3.png
Stack2,0_AfterBreakIn,0,6,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-6-0_3.xlsx,Sheet2,Cell 01,ok,0.00041778,0.0003048596327683957,0.00017936461212823384,0.0015077663767092847,0.0016871309888375186,2.1640082178473895e-05,7.479790753899861e-06,0.00039454193883251264,2.3937043472284815e-06,8.971424547684656e-05,0.001128944918354968,-0.0002308356338946464,0.0007884319574695741,results\figures\eis_fits\Stack2\Cell_01\0.3Acm2\0_AfterBreakIn_condition_6_Real_Ageing_EIS-6-0_3.png
Stack2,0_AfterBreakIn,0,6,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-6-0_3.xlsx,Sheet3,Cell 03,ok,0.00035062,0.0002587334164337909,4.85632055336253e-05,0.0015504937719305661,0.0015990569774641914,8.649864763437126e-06,1.3621273691700926e-05,0.0002830150192006036,5.2420112662444094e-05,5.777079231297261e-05,0.0011279785488694342,-0.00026431973592979427,0.0008190681638306209,results\figures\eis_fits\Stack2\Cell_03\0.3Acm2\0_AfterBreakIn_condition_6_Real_Ageing_EIS-6-0_3.png
Stack2,0_AfterBreakIn,0,6,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-6-0_3.xlsx,Sheet4,Cell 05,ok,0.00043377,0.00032172464031860013,0.0002299219917810728,0.0014670619329203672,0.00169698392470144,1.687891379051553e-05,4.7233015931293e-06,0.0004366856362091365,-2.409381048398995e-06,0.00011498624132121335,0.0011258650649257514,-0.00019132209471517655,0.000758071119804873,results\figures\eis_fits\Stack2\Cell_05\0.3Acm2\0_AfterBreakIn_condition_6_Real_Ageing_EIS-6-0_3.png
Stack2,0_AfterBreakIn,0,6,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-6-0_3.xlsx,Sheet5,Cell 10,ok,0.00032758,0.00022694452983203345,9.37071953616315e-05,0.0016340063726397764,0.001727713568001408,9.399988999747203e-06,1.3448081112534201e-05,0.0002737981275128492,-1.022117703170869e-05,4.795552184628244e-05,0.0011634265477723966,-0.000316349204935864,0.000876111309092859,results\figures\eis_fits\Stack2\Cell_10\0.3Acm2\0_AfterBreakIn_condition_6_Real_Ageing_EIS-6-0_3.png
Stack2,0_AfterBreakIn,0,6,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-6-0_3.xlsx,Sheet6,Cell 15,ok,0.00042566,0.0003309673294639513,0.00019777586705479647,0.0015222125092407418,0.0017199883762955383,1.6131120009850638e-05,6.050110318210309e-06,0.0004298552629913495,5.347955367028571e-06,9.903243925061556e-05,0.0011503618171426985,-0.00021490261307472792,0.0007908639983768355,results\figures\eis_fits\Stack2\Cell_15\0.3Acm2\0_AfterBreakIn_condition_6_Real_Ageing_EIS-6-0_3.png
Stack2,0_AfterBreakIn,0,6,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-6-0_3.xlsx,Sheet7,Cell 20,ok,0.00033751,0.0002496465680181789,8.825451666948485e-05,0.0015979010104263717,0.0016861555270958565,1.5576975905888146e-05,1.736327139389198e-05,0.0002937738263529213,-2.951610230621671e-06,4.4225862694746895e-05,0.0011517984573893006,-0.00027363630929657317,0.0008445109469662632,results\figures\eis_fits\Stack2\Cell_20\0.3Acm2\0_AfterBreakIn_condition_6_Real_Ageing_EIS-6-0_3.png
Stack2,0_AfterBreakIn,0,6,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-6-0_3.xlsx,Sheet8,Cell 22,ok,0.00031443,0.00015448076760653912,0.0001517150626991855,0.0017003779843131415,0.001852093047012327,2.005408766131654e-05,1.2971729827329188e-05,0.00023033829895613187,-1.306391166747147e-05,7.69742219870389e-05,0.0011850806276405227,-0.00035387389230693997,0.0009208952459648542,results\figures\eis_fits\Stack2\Cell_22\0.3Acm2\0_AfterBreakIn_condition_6_Real_Ageing_EIS-6-0_3.png
Stack2,0_AfterBreakIn,0,6,0.3,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-6-0_3.xlsx,Sheet9,Cell 24,ok,0.00037706,0.0002640865166268805,0.00012603871606436183,0.0014954670836788207,0.0016215057997431826,2.1100094814560718e-05,2.414383106439083e-05,0.00032710587465906144,-4.41022882806138e-05,7.691847189313222e-05,0.0011457803971594602,-0.00018156708560852867,0.0007694621863146259,results\figures\eis_fits\Stack2\Cell_24\0.3Acm2\0_AfterBreakIn_condition_6_Real_Ageing_EIS-6-0_3.png
Stack2,0_AfterBreakIn,0,6,0.7,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-6-0_7.xlsx,Sheet1,Whole Stack,ok,0.0084909,0.0,0.016992330676639404,0.04158342670637635,0.05857575738301576,0.0005745796510497286,0.00043110371985789585,0.004924492623450267,0.009015497153294213,0.008496165338319702,0.02852103511234859,-0.013121778398967929,0.02458610201948989,results\figures\eis_fits\Stack2\Whole_Stack\0.7Acm2\0_AfterBreakIn_condition_6_Real_Ageing_EIS-6-0_7.png
Stack2,0_AfterBreakIn,0,6,0.7,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-6-0_7.xlsx,Sheet2,Cell 01,ok,0.00035985,0.00031909944326351025,8.542068706775248e-05,0.0017421551925084105,0.001827575879576163,6.865717416448889e-06,1.907700765712536e-05,0.0003618097867973865,9.703598727313354e-06,4.3798781638790385e-05,0.0011879215573853408,-0.0005561767060652858,0.0010334934480032447,results\figures\eis_fits\Stack2\Cell_01\0.7Acm2\0_AfterBreakIn_condition_6_Real_Ageing_EIS-6-0_7.png
Stack2,0_AfterBreakIn,0,6,0.7,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-6-0_7.xlsx,Sheet3,Cell 03,ok,0.00075136,0.00032597960880331235,0.0013151135431042583,0.0017265787321772454,0.0030416922752815037,9.251487021659966e-06,2.4347150422687228e-05,0.0009835363803554415,-0.00032202874995496925,0.0007321771804772524,0.0010087889514561242,0.0012607394255780226,0.0008632893660886227,results\figures\eis_fits\Stack2\Cell_03\0.7Acm2\0_AfterBreakIn_condition_6_Real_Ageing_EIS-6-0_7.png
Stack2,0_AfterBreakIn,0,6,0.7,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-6-0_7.xlsx,Sheet4,Cell 05,ok,0.0007572,0.00033566453348243906,0.0012381493208171277,0.0017856677286701712,0.0030238170494872986,9.617355657033914e-06,2.4409980303426162e-05,0.0009547391938910029,-0.0002780908320838094,0.0006786662994793864,0.0010109195721338538,0.0012954331893244985,0.0008928338643350856,results\figures\eis_fits\Stack2\Cell_05\0.7Acm2\0_AfterBreakIn_condition_6_Real_Ageing_EIS-6-0_7.png
Stack2,0_AfterBreakIn,0,6,0.7,data\Stack2\EIS\0_AfterBreakIn\Real_Ageing_EIS-6-0_7.xlsx,Sheet5,Cell 10,ok,0.00032441,0.0002585180381373759,3.9535006126730586e-05,0.0017337806163087487,0.0017733156224354794,1.344075925935597e-05,1.6065427081615468e-05,0.0002782855412007412,-5.801660016563564e-05,6.12917618619288e-05,0.0011955907411403215,-0.0005387457699343775,0.0010206594980668976,results\figures\eis_fits\Stack2\Cell_10\0.7Acm2\0_AfterBreakIn_condition_6_Real_Ageing_EIS-6-0_7.png
