stack,cycle_label,cycles,file,Cmon_Current (A/cm^2),Cell1 (mV),Cell10 (mV),Cell15 (mV),Cell24 (mV),Minimum_Voltage (mV),Average_Voltage (mV),Maximum_Voltage (mV)
Stack2,0_BreakIn,0,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_0_BreakIn_1.xlsx,0.0393733333333333,862.806557377049,873.931147540983,872.87868852459,871.52786885246,862.934426229507,871.686885245901,879.488524590163
Stack2,0_BreakIn,0,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_0_BreakIn_1.xlsx,0.0189307692307692,888.057142857143,898.466666666667,897.304761904762,896.342857142857,888.123809523809,896.47619047619,903.780952380952
Stack2,0_BreakIn,0,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_0_BreakIn_1.xlsx,0.00302358974358974,933.6,942.483333333334,941.4,940.75,933.683333333333,940.466666666667,946.533333333334
Stack2,0_BreakIn,0,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_0_BreakIn_1.xlsx,0.0189307692307692,882.428571428571,892.895238095238,891.876190476191,890.285714285714,882.466666666667,890.842857142857,898.752380952381
Stack2,0_BreakIn,0,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_0_BreakIn_1.xlsx,0.0387820512820513,855.439344262295,865.603278688525,865.501639344262,863.186885245902,855.413114754098,864.024590163935,872.177049180329
Stack2,0_BreakIn,0,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_0_BreakIn_1.xlsx,0.0592246153846155,836.616393442622,847.872131147541,847.845901639344,845.173770491804,836.727868852458,846.098360655738,854.809836065574
Stack2,0_BreakIn,0,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_0_BreakIn_1.xlsx,0.0788790040262768,823.147107438016,834.305785123967,833.340495867769,831.3173553719,823.117355371901,832.404958677686,841.186776859504
Stack2,0_BreakIn,0,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_0_BreakIn_1.xlsx,0.0987297435897439,811.842975206611,822.64958677686,821.790082644628,819.573553719007,811.866115702479,820.890909090909,829.568595041322
Stack2,0_BreakIn,0,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_0_BreakIn_1.xlsx,0.198971282051282,772.60826446281,781.553719008264,781.074380165289,775.634710743802,772.628099173554,780.206611570248,788.965289256198
Stack2,0_BreakIn,0,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_0_BreakIn_1.xlsx,0.29914717948718,744.287603305786,750.64132231405,751.495867768595,741.626446280992,741.532231404959,750.044628099174,758.330578512396
Stack2,0_BreakIn,0,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_0_BreakIn_1.xlsx,0.399191282051283,723.702479338843,729.004958677687,729.122314049586,716.535537190083,716.499173553719,727.6,735.976859504132
Stack2,0_BreakIn,0,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_0_BreakIn_1.xlsx,0.498841538461539,700.990082644628,703.173553719009,705.710743801653,698.78347107438,696.81652892562,704.071900826447,713.006611570249
Stack2,0_BreakIn,0,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_0_BreakIn_1.xlsx,0.598951282051283,681.026229508198,684.970491803279,686.495081967213,686.513114754098,678.072131147541,685.962295081967,693.863934426231
Stack2,0_BreakIn,0,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_0_BreakIn_1.xlsx,0.69919282051282,659.097520661157,665.957024793388,666.97520661157,666.19173553719,658.472727272727,666.574380165289,675.127272727273
Stack2,0_BreakIn,0,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_0_BreakIn_1.xlsx,0.799303076923077,638.765289256199,645.885950413224,648.545454545455,644.247933884297,638.685950413223,648.42479338843,658.376859504132
Stack2,0_BreakIn,0,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_0_BreakIn_1.xlsx,0.899544615384615,620.304132231405,628.213223140497,629.717355371901,622.160330578513,620.279338842975,629.077685950414,637.56694214876
Stack2,0_BreakIn,0,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_0_BreakIn_1.xlsx,0.999128717948716,601.029752066116,609.978512396694,610.188429752065,600.542148760331,600.181818181819,609.957851239669,620.085950413224
Stack2,0_BreakIn,0,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_0_BreakIn_1.xlsx,1.0994358974359,581.117355371902,587.611570247935,589.766942148761,577.181818181818,577.104132231405,589.542975206612,599.35041322314
Stack2,0_BreakIn,0,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_0_BreakIn_1.xlsx,1.19954615384615,560.201639344262,565.245901639344,567.101639344262,552.657377049181,552.660655737706,567.697540983607,579.104918032787
Stack2,0_BreakIn,0,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_0_BreakIn_1.xlsx,1.29913025641025,538.447933884297,539.495867768596,543.092561983471,526.054545454546,525.986776859504,543.128925619835,555.195041322314
Stack2,0_BreakIn,0,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_0_BreakIn_1.xlsx,1.39989743589743,513.804918032787,510.890163934426,517.281967213114,496.293442622951,496.227868852459,516.251639344262,529.077049180328
Stack2,0_BreakIn,0,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_0_BreakIn_1.xlsx,1.49876060182242,488.447933884297,479.001652892562,487.160330578512,461.214876033058,461.138842975207,486.00826446281,500.6
Stack2,0_BreakIn,0,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_0_BreakIn_1.xlsx,1.59900051282051,458.393388429752,442.44132231405,454.178512396694,422.34214876033,422.413223140496,452.072727272727,468.411570247934
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,1.59913179487179,476.542857142858,464.56974789916,473.621848739496,441.673949579832,441.670588235294,471.521008403362,488.043697478991
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,1.49889025641026,511.773553719009,506.568595041323,513.385123966942,493.730578512397,493.745454545455,511.738016528926,525.079338842974
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,1.39937179487179,540.877685950414,537.842975206611,544.147107438016,529.588429752065,529.591735537189,542.7,554.001652892562
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,1.2991958974359,567.39173553719,566.586776859505,570.150413223141,560.960330578512,560.581818181818,569.485950413223,580.563636363636
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,1.19897660097478,591.476033057851,590.816528925619,594.059504132232,588.512396694216,586.127272727272,593.523140495868,603.998347107438
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,1.0994358974359,615.90743801653,616.423140495868,617.928925619835,617.466115702479,611.543801652893,618.934710743802,628.264462809918
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.998536923076925,636.206611570249,638.923966942148,639.788429752066,641.922314049587,633.006611570248,640.642975206612,649.585123966943
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.899544615384615,652.672727272727,659.836363636364,658.452892561984,661.267768595041,652.165289256198,659.747933884298,668.932231404959
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.799303076923077,667.804958677686,678.54214876033,678.604958677686,681.084297520661,667.730578512397,678.504958677686,686.548760330579
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.699258461538463,685.4826446281,696.735537190083,695.818181818182,700.781818181818,685.439669421488,696.676033057851,703.976859504133
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.598951282051283,701.894214876033,715.935537190082,714.038016528926,716.961983471074,701.773553719008,714.474380165289,722.383471074381
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.498841538461539,720.125619834711,734.532231404959,732.84958677686,735.854545454546,720.123966942149,732.730578512397,740.112396694215
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.399191282051283,740.069421487603,753.566942148761,751.770247933885,753.026446280992,740.061157024794,751.894214876033,759.213223140495
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.29921282051282,761.851239669421,774.477685950413,773.04958677686,770.910743801653,761.809917355371,772.552066115702,781.603305785124
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.199628717948718,791.213114754099,804.491803278688,803.727868852459,806.140983606558,791.154098360656,803.672131147541,813.019672131147
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.0987297435897436,828.813114754098,843.560655737705,842.659016393443,845.95737704918,828.796721311475,842.124590163935,851.603278688524
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.0789441025641025,836.429508196721,851.740983606557,851.278688524591,853.64262295082,836.327868852459,850.273770491803,859.504918032787
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.0592246153846154,851.085714285714,865.152380952381,864.495238095238,866.466666666667,851.009523809524,863.704761904762,872.304761904762
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.0394394871794872,866.628571428572,881.104761904762,879.942857142857,882.295238095238,866.495238095238,879.238095238095,887.590476190477
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.0189307692307692,889.32380952381,904.2,901.885714285714,904.533333333334,889.247619047619,901.157142857143,908.809523809524
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.00243230769230769,934.733333333334,946.8,945.033333333333,946.516666666667,934.75,944.466666666667,950.266666666667
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.0189307692307692,882.390476190476,896.47619047619,895.733333333333,897.4,882.476190476191,894.580952380953,902.390476190476
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.0387820512820513,856.285714285714,870.619047619048,870.361904761905,872.704761904762,856.314285714286,869.304761904762,877.980952380953
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.0592246153846154,838.257142857143,853.619047619048,853.133333333333,855.2,838.304761904762,852.37619047619,861.780952380952
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.0789441025641025,825.652459016394,840.996721311475,840.091803278688,842.927868852458,825.622950819673,839.591803278688,849.288524590164
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.0987297435897436,814.140983606558,830.514754098361,828.465573770492,830.475409836065,814.118032786886,828.054098360656,837.72786885246
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.19953781420765,774.468852459016,788.973770491803,787.986885245902,785.954098360656,774.524590163935,787.165573770492,796.577049180328
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.29921282051282,747.426519337016,757.963535911602,757.435359116022,748.122651933702,746.911602209944,756.22817679558,765.622099447514
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.399191282051283,724.142541436464,733.542541436464,734.67182320442,738.005524861878,724.140331491713,734.804972375691,741.920441988951
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.498841538461539,703.893922651933,717.21767955801,716.142541436464,726.809944751382,703.909392265192,716.582320441989,726.866298342542
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.598951282051283,682.84958677686,693.664462809917,694.266115702479,705.96694214876,682.882644628099,694.192561983471,705.928925619835
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.699258461538463,662.019834710744,675.859504132232,675.145454545454,687.340495867769,662.092561983471,676.220661157025,687.390082644628
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.799303076923077,645.872727272728,657.380165289256,656.345454545455,668.990082644628,645.813223140496,658.264462809918,669.185123966942
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.899544615384615,626.887603305785,638.669421487603,640.484297520661,647.882644628099,626.909090909091,640.161983471075,648.185123966942
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,0.998846357279082,608.428099173554,620.138842975206,621.573553719008,626.586776859504,608.479338842975,621.448760330579,629.406611570248
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,1.0994358974359,590.945454545454,599.957024793389,601.846280991736,602.459504132231,591.031404958677,601.521487603306,609.054545454545
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,1.19961179487179,572.314049586778,579.082644628099,579.763636363636,578.600000000001,572.365289256199,580.919008264463,589.990082644628
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,1.2991958974359,554.026446280992,553.965289256198,558.161983471074,551.528925619835,549.557024793389,557.76694214876,568.142148760331
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,1.39937179487179,531.676033057851,525.213223140495,532.042975206612,518.793388429752,518.723966942148,531.87438016529,543.095867768595
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,1.49889025641026,506.986776859504,495.370247933885,504.647933884298,482.459504132231,482.482644628099,502.125619834711,515.434710743801
Stack2,120Cycles,120,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_120Cycles_1.xlsx,1.59908731087095,475.393388429753,460.961983471075,472.170247933885,439.186776859504,439.117355371901,468.878512396694,485.188429752066
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,1.59906615384616,454.526050420168,430.959663865546,447.30756302521,406.036974789916,406.036974789916,442.218487394958,460.339495798319
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,1.49889025641026,487.804958677686,474.092561983471,484.246280991735,455.847933884297,455.847933884297,481.748760330579,497.80826446281
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,1.39937179487179,518.515702479339,507.47603305785,515.320661157024,493.760330578512,493.760330578512,513.433057851239,526.904132231405
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,1.29913025641025,545.485950413223,537.83305785124,542.15867768595,529.710743801652,529.710743801652,541.439669421488,552.038016528925
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,1.19895435897436,570.499173553718,563.04958677686,566.211570247935,559.614876033058,558.909090909091,566.496694214876,575.583471074381
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,1.09877846153846,596.538842975206,590.986776859504,592.323966942149,590.677685950413,586.304132231405,593.232231404959,601.047933884298
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.998536923076925,617.548760330578,614.618181818182,613.419834710743,617.056198347107,609.038016528926,615.609090909091,622.442975206612
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.899544615384615,636.611570247934,636.371900826446,633.604958677686,639.955371900827,630.049586776859,636.602479338843,643.135537190082
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.799303076923077,654.107438016528,659.089256198348,653.742148760331,662.123966942149,651.545454545455,657.503305785124,664.153719008265
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.699258461538463,671.381818181819,677.294214876033,674.876033057851,681.309090909091,670.990082644628,676.886776859504,683.388429752067
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.598951282051283,689.034710743802,696.839669421488,693.568595041322,701.079338842975,688.93388429752,695.980165289256,702.269421487604
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.498841538461539,709.201652892562,717.423140495867,714.305785123967,718.935537190082,709.143801652893,716.004132231405,721.932231404959
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.399980000000001,728.469421487603,737.973553719009,733.993388429752,734.757024793388,728.421487603306,735.615702479339,741.528925619835
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.29914717948718,751.695867768596,759.236363636364,756.466115702479,751.304132231405,750.842975206611,757.504958677686,764.47438016529
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.199628717948718,782.740983606558,792.013114754099,788.56393442623,790.203278688525,782.698360655738,789.503278688525,795.039344262295
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.0987297435897436,820.842622950819,830.914754098361,827.390163934426,831.396721311476,820.793442622951,828.295081967213,833.573770491803
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.0789441025641025,828.580327868852,838.898360655738,835.196721311476,839.688524590164,828.508196721311,836.222950819672,841.28524590164
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.0592246153846154,842.219047619048,852.52380952381,849.695238095238,853.32380952381,842.228571428572,849.952380952381,854.742857142857
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.0394394871794872,858.571428571429,869.619047619048,865.219047619048,869.809523809524,858.447619047619,865.895238095238,870.619047619048
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.0189307692307692,882.161904761905,892.133333333333,888.561904761905,893.161904761905,882.009523809524,889.161904761905,893.561904761905
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.00308923076923077,925.65,935.3,931.7,935.4,925.85,932.141666666667,936.333333333333
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.0189307692307692,875.857142857143,885.390476190476,882.104761904762,885.752380952381,875.742857142857,882.519047619048,886.980952380953
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.0387820512820513,848.523809523809,858.466666666667,855.523809523809,859.190476190476,848.561904761905,855.885714285714,860.533333333333
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.0592246153846154,830.933333333333,842.295238095238,837.619047619048,841.628571428572,830.790476190476,838.433333333333,843.32380952381
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.0789441025641025,817.888524590164,828.222950819672,824.908196721311,828.567213114755,817.970491803279,825.590163934426,830.783606557377
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.0987297435897436,807.354098360656,817.47868852459,814.298360655739,816.495081967213,807.416393442623,814.904918032787,820.285245901639
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.199602690205969,765.704918032787,773.96393442623,771.160655737705,767.065573770492,765.708196721312,771.944262295082,778.527868852459
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.299188034897329,738.882157676347,745.855601659752,743.171784232365,734.747717842324,734.675518672199,743.922821576764,751.506224066388
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.399191282051283,715.692946058089,723.141078838173,720.410788381742,719.323651452281,714.029875518671,721.849377593361,728.49958506224
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.501470769230771,693.395020746887,698.608298755188,697.40082987552,706.819917012448,693.308713692945,699.499170124481,707.878008298755
